txn_id,accm_txn_complete_time
11895,2024-06-11 00:00:00
11896,2024-03-20 00:00:00
11897,2024-04-29 00:00:00
11898,2024-11-03 00:00:00
11899,2024-08-21 00:00:00
11900,2024-06-26 00:00:00
11901,2024-04-12 00:00:00
11902,2024-02-05 00:00:00
11903,2024-04-18 00:00:00
11904,2024-04-06 00:00:00
11905,2024-07-05 00:00:00
11906,2024-03-20 00:00:00
11907,2025-01-02 00:00:00
11908,2024-12-28 00:00:00
11909,2024-06-06 00:00:00
11910,2024-09-30 00:00:00
11911,2024-09-14 00:00:00
11912,2024-02-07 00:00:00
11913,2024-09-14 00:00:00
11914,2024-06-09 00:00:00
11915,2024-11-01 00:00:00
11916,2024-12-17 00:00:00
11917,2024-03-11 00:00:00
11918,2024-09-05 00:00:00
11919,2024-01-06 00:00:00
11920,2024-03-07 00:00:00
11921,2024-08-26 00:00:00
11922,2024-10-03 00:00:00
11923,2024-12-03 00:00:00
11924,2024-10-25 00:00:00
11925,2024-07-06 00:00:00
11926,2024-05-15 00:00:00
11927,2024-05-03 00:00:00
11928,2024-11-07 00:00:00
11929,2024-06-24 00:00:00
11930,2024-11-23 00:00:00
11931,2024-10-30 00:00:00
11932,2024-05-15 00:00:00
11933,2024-09-20 00:00:00
11934,2024-02-06 00:00:00
11935,2024-07-18 00:00:00
11936,2024-08-23 00:00:00
11937,2024-03-20 00:00:00
11938,2024-12-22 00:00:00
11939,2024-04-29 00:00:00
11940,2024-05-09 00:00:00
11941,2024-04-04 00:00:00
11942,2024-10-07 00:00:00
11943,2024-09-23 00:00:00
11944,2024-10-09 00:00:00
11945,2024-05-15 00:00:00
11946,2024-06-10 00:00:00
11947,2024-07-02 00:00:00
11948,2024-09-05 00:00:00
11949,2024-03-09 00:00:00
11950,2024-04-21 00:00:00
11951,2024-10-04 00:00:00
11952,2024-06-05 00:00:00
11953,2024-02-11 00:00:00
11954,2024-08-07 00:00:00
11955,2024-08-11 00:00:00
11956,2024-11-18 00:00:00
11957,2024-09-08 00:00:00
11958,2024-09-20 00:00:00
11959,2024-10-21 00:00:00
11960,2024-05-15 00:00:00
11961,2024-08-19 00:00:00
11962,2024-07-25 00:00:00
11963,2024-09-29 00:00:00
11964,2024-11-10 00:00:00
11965,2024-12-25 00:00:00
11966,2024-11-04 00:00:00
11967,2024-06-02 00:00:00
11968,2024-05-08 00:00:00
11969,2024-06-02 00:00:00
11970,2024-06-29 00:00:00
11971,2024-02-05 00:00:00
11972,2024-02-17 00:00:00
11973,2024-08-24 00:00:00
11974,2024-12-04 00:00:00
11975,2024-03-04 00:00:00
11976,2024-06-16 00:00:00
11977,2024-07-27 00:00:00
11978,2024-01-12 00:00:00
11979,2024-12-23 00:00:00
11980,2024-02-17 00:00:00
11981,2024-06-04 00:00:00
11982,2024-11-04 00:00:00
11983,2024-10-25 00:00:00
11984,2024-01-27 00:00:00
11985,2024-01-03 00:00:00
11986,2024-07-12 00:00:00
11987,2024-02-07 00:00:00
11988,2024-07-15 00:00:00
11989,2024-11-15 00:00:00
11990,2024-08-17 00:00:00
11991,2024-11-24 00:00:00
11992,2024-10-30 00:00:00
11993,2024-04-11 00:00:00
11994,2024-04-12 00:00:00
11995,2024-07-18 00:00:00
11996,2024-10-30 00:00:00
11997,2024-02-12 00:00:00
11998,2024-08-19 00:00:00
11999,2024-02-01 00:00:00
12000,2024-10-08 00:00:00
12001,2024-09-18 00:00:00
12002,2024-03-17 00:00:00
12003,2024-11-01 00:00:00
12004,2024-03-01 00:00:00
12005,2024-11-19 00:00:00
12006,2024-02-15 00:00:00
12007,2024-09-22 00:00:00
12008,2024-01-19 00:00:00
12009,2024-08-05 00:00:00
12010,2024-03-07 00:00:00
12011,2024-01-08 00:00:00
12012,2024-04-09 00:00:00
12013,2024-06-28 00:00:00
12014,2024-10-26 00:00:00
12015,2024-11-07 00:00:00
12016,2024-11-20 00:00:00
12017,2024-05-03 00:00:00
12018,2024-11-28 00:00:00
12019,2024-01-14 00:00:00
12020,2024-07-29 00:00:00
12021,2024-08-07 00:00:00
12022,2024-06-30 00:00:00
12023,2024-01-12 00:00:00
12024,2024-11-12 00:00:00
12025,2024-12-08 00:00:00
12026,2024-03-08 00:00:00
12027,2024-01-22 00:00:00
12028,2024-04-18 00:00:00
12029,2024-04-07 00:00:00
12030,2024-06-08 00:00:00
12031,2024-06-05 00:00:00
12032,2024-08-04 00:00:00
12033,2024-06-18 00:00:00
12034,2024-10-23 00:00:00
12035,2024-01-23 00:00:00
12036,2024-12-12 00:00:00
12037,2024-07-12 00:00:00
12038,2024-05-06 00:00:00
12039,2024-12-24 00:00:00
12040,2024-08-15 00:00:00
12041,2024-03-26 00:00:00
12042,2024-09-30 00:00:00
12043,2024-11-10 00:00:00
12044,2024-01-19 00:00:00
12045,2024-06-21 00:00:00
12046,2024-09-11 00:00:00
12047,2024-04-15 00:00:00
12048,2024-08-31 00:00:00
12049,2024-01-31 00:00:00
12050,2024-10-20 00:00:00
12051,2024-04-17 00:00:00
12052,2024-09-29 00:00:00
12053,2024-05-14 00:00:00
12054,2024-12-23 00:00:00
12055,2024-06-16 00:00:00
12056,2024-05-06 00:00:00
12057,2024-09-16 00:00:00
12058,2024-09-26 00:00:00
12059,2024-03-15 00:00:00
12060,2024-09-19 00:00:00
12061,2024-12-15 00:00:00
12062,2024-05-13 00:00:00
12063,2024-06-18 00:00:00
12064,2024-05-22 00:00:00
12065,2024-02-03 00:00:00
12066,2024-12-10 00:00:00
12067,2024-10-30 00:00:00
12068,2024-03-01 00:00:00
12069,2024-03-26 00:00:00
12070,2024-11-08 00:00:00
12071,2024-12-14 00:00:00
12072,2024-07-23 00:00:00
12073,2024-09-26 00:00:00
12074,2024-01-03 00:00:00
12075,2024-04-24 00:00:00
12076,2024-08-23 00:00:00
12077,2024-11-18 00:00:00
12078,2024-04-12 00:00:00
12079,2024-07-19 00:00:00
12080,2024-05-06 00:00:00
12081,2024-04-01 00:00:00
12082,2024-05-20 00:00:00
12083,2024-06-11 00:00:00
12084,2024-06-26 00:00:00
12085,2024-11-12 00:00:00
12086,2024-10-02 00:00:00
12087,2024-07-29 00:00:00
12088,2024-04-05 00:00:00
12089,2024-04-10 00:00:00
12090,2024-07-12 00:00:00
12091,2024-10-23 00:00:00
12092,2024-07-15 00:00:00
12093,2024-11-03 00:00:00
12094,2024-11-18 00:00:00
12095,2024-03-16 00:00:00
12096,2024-03-09 00:00:00
12097,2024-09-30 00:00:00
12098,2024-10-19 00:00:00
12099,2024-01-18 00:00:00
12100,2024-04-01 00:00:00
12101,2024-05-20 00:00:00
12102,2024-09-13 00:00:00
12103,2024-03-02 00:00:00
12104,2024-07-14 00:00:00
12105,2024-03-14 00:00:00
12106,2024-01-12 00:00:00
12107,2024-05-31 00:00:00
12108,2024-02-18 00:00:00
12109,2024-09-17 00:00:00
12110,2024-06-25 00:00:00
12111,2024-09-03 00:00:00
12112,2024-08-10 00:00:00
12113,2024-07-25 00:00:00
12114,2024-12-27 00:00:00
12115,2024-12-02 00:00:00
12116,2024-04-20 00:00:00
12117,2024-06-04 00:00:00
12118,2024-04-01 00:00:00
12119,2024-04-14 00:00:00
12120,2024-01-23 00:00:00
12121,2024-09-18 00:00:00
12122,2024-11-28 00:00:00
12123,2024-02-10 00:00:00
12124,2024-03-15 00:00:00
12125,2024-05-06 00:00:00
12126,2024-10-12 00:00:00
12127,2024-03-02 00:00:00
12128,2024-11-18 00:00:00
12129,2024-08-05 00:00:00
12130,2024-03-05 00:00:00
12131,2024-02-11 00:00:00
12132,2024-10-11 00:00:00
12133,2024-04-14 00:00:00
12134,2024-09-24 00:00:00
12135,2024-06-07 00:00:00
12136,2024-06-05 00:00:00
12137,2025-01-01 00:00:00
12138,2024-08-21 00:00:00
12139,2024-07-01 00:00:00
12140,2024-07-04 00:00:00
12141,2024-02-10 00:00:00
12142,2024-05-26 00:00:00
12143,2024-05-16 00:00:00
12144,2024-04-02 00:00:00
12145,2024-11-10 00:00:00
12146,2024-01-29 00:00:00
12147,2024-08-27 00:00:00
12148,2024-08-01 00:00:00
12149,2024-08-18 00:00:00
12150,2024-08-29 00:00:00
12151,2024-09-29 00:00:00
12152,2024-08-31 00:00:00
12153,2024-11-25 00:00:00
12154,2024-08-02 00:00:00
12155,2024-04-23 00:00:00
12156,2024-06-28 00:00:00
12157,2024-11-25 00:00:00
12158,2024-09-02 00:00:00
12159,2024-11-23 00:00:00
12160,2024-01-20 00:00:00
12161,2024-02-27 00:00:00
12162,2024-09-03 00:00:00
12163,2024-03-02 00:00:00
12164,2024-07-19 00:00:00
12165,2024-01-31 00:00:00
12166,2024-06-21 00:00:00
12167,2024-11-24 00:00:00
12168,2024-03-27 00:00:00
12169,2024-05-25 00:00:00
12170,2024-09-17 00:00:00
12171,2024-04-06 00:00:00
12172,2024-01-09 00:00:00
12173,2024-01-24 00:00:00
12174,2024-03-28 00:00:00
12175,2024-05-29 00:00:00
12176,2024-11-20 00:00:00
12177,2024-03-31 00:00:00
12178,2024-03-30 00:00:00
12179,2024-07-25 00:00:00
12180,2024-02-06 00:00:00
12181,2024-07-01 00:00:00
12182,2024-11-23 00:00:00
12183,2024-10-07 00:00:00
12184,2024-03-08 00:00:00
12185,2024-02-09 00:00:00
12186,2024-12-15 00:00:00
12187,2024-09-11 00:00:00
12188,2024-02-03 00:00:00
12189,2024-02-26 00:00:00
12190,2024-06-13 00:00:00
12191,2024-11-05 00:00:00
12192,2024-06-25 00:00:00
12193,2024-02-17 00:00:00
12194,2024-04-04 00:00:00
12195,2024-06-02 00:00:00
12196,2024-08-25 00:00:00
12197,2024-10-20 00:00:00
12198,2024-09-23 00:00:00
12199,2024-09-12 00:00:00
12200,2024-01-24 00:00:00
12201,2024-12-14 00:00:00
12202,2024-03-07 00:00:00
12203,2024-12-06 00:00:00
12204,2024-04-23 00:00:00
12205,2024-03-20 00:00:00
12206,2024-01-26 00:00:00
12207,2024-07-25 00:00:00
12208,2024-05-21 00:00:00
12209,2024-10-15 00:00:00
12210,2024-03-02 00:00:00
12211,2024-07-27 00:00:00
12212,2024-11-26 00:00:00
12213,2024-04-14 00:00:00
12214,2024-02-02 00:00:00
12215,2024-02-14 00:00:00
12216,2024-06-10 00:00:00
12217,2024-01-29 00:00:00
12218,2024-05-21 00:00:00
12219,2024-05-21 00:00:00
12220,2024-03-29 00:00:00
12221,2024-01-19 00:00:00
12222,2024-08-03 00:00:00
12223,2024-04-08 00:00:00
12224,2024-06-21 00:00:00
12225,2024-02-18 00:00:00
12226,2024-08-01 00:00:00
12227,2024-04-03 00:00:00
12228,2024-11-12 00:00:00
12229,2024-09-14 00:00:00
12230,2024-07-01 00:00:00
12231,2024-04-05 00:00:00
12232,2024-03-16 00:00:00
12233,2024-07-01 00:00:00
12234,2024-10-14 00:00:00
12235,2024-02-20 00:00:00
12236,2024-03-30 00:00:00
12237,2024-09-28 00:00:00
12238,2024-01-12 00:00:00
12239,2024-05-05 00:00:00
12240,2024-04-16 00:00:00
12241,2024-11-26 00:00:00
12242,2024-07-24 00:00:00
12243,2024-11-27 00:00:00
12244,2024-09-10 00:00:00
12245,2024-05-04 00:00:00
12246,2024-03-17 00:00:00
12247,2024-12-24 00:00:00
12248,2024-09-01 00:00:00
12249,2024-05-06 00:00:00
12250,2024-03-15 00:00:00
12251,2024-05-31 00:00:00
12252,2024-10-30 00:00:00
12253,2024-12-31 00:00:00
12254,2024-05-15 00:00:00
12255,2024-11-15 00:00:00
12256,2024-07-25 00:00:00
12257,2024-03-20 00:00:00
12258,2024-04-03 00:00:00
12259,2024-11-14 00:00:00
12260,2024-02-13 00:00:00
12261,2024-11-07 00:00:00
12262,2024-05-17 00:00:00
12263,2024-07-25 00:00:00
12264,2024-05-20 00:00:00
12265,2024-04-12 00:00:00
12266,2024-03-13 00:00:00
12267,2024-12-24 00:00:00
12268,2024-04-08 00:00:00
12269,2024-06-29 00:00:00
12270,2024-02-21 00:00:00
12271,2024-04-11 00:00:00
12272,2024-02-24 00:00:00
12273,2024-06-29 00:00:00
12274,2024-01-08 00:00:00
12275,2024-11-05 00:00:00
12276,2024-10-29 00:00:00
12277,2024-06-29 00:00:00
12278,2024-07-25 00:00:00
12279,2024-12-19 00:00:00
12280,2024-03-11 00:00:00
12281,2024-04-12 00:00:00
12282,2024-10-05 00:00:00
12283,2024-02-02 00:00:00
12284,2024-10-29 00:00:00
12285,2024-02-09 00:00:00
12286,2024-12-04 00:00:00
12287,2024-11-05 00:00:00
12288,2024-07-28 00:00:00
12289,2024-04-16 00:00:00
12290,2024-12-19 00:00:00
12291,2024-12-09 00:00:00
12292,2024-12-18 00:00:00
12293,2024-08-05 00:00:00
12294,2024-09-13 00:00:00
12295,2024-03-18 00:00:00
12296,2024-12-17 00:00:00
12297,2024-11-04 00:00:00
12298,2024-12-15 00:00:00
12299,2024-05-04 00:00:00
12300,2024-08-27 00:00:00
12301,2024-11-05 00:00:00
12302,2024-01-11 00:00:00
12303,2024-03-29 00:00:00
12304,2024-06-12 00:00:00
12305,2024-04-27 00:00:00
12306,2024-12-12 00:00:00
12307,2024-12-24 00:00:00
12308,2024-07-16 00:00:00
12309,2024-08-22 00:00:00
12310,2024-05-15 00:00:00
12311,2024-06-18 00:00:00
12312,2024-10-10 00:00:00
12313,2024-01-19 00:00:00
12314,2024-06-26 00:00:00
12315,2024-04-02 00:00:00
12316,2024-03-08 00:00:00
12317,2024-10-20 00:00:00
12318,2024-08-11 00:00:00
12319,2024-11-05 00:00:00
12320,2024-06-18 00:00:00
12321,2024-02-28 00:00:00
12322,2024-02-28 00:00:00
12323,2024-07-23 00:00:00
12324,2024-01-13 00:00:00
12325,2024-08-21 00:00:00
12326,2024-07-17 00:00:00
12327,2024-12-30 00:00:00
12328,2024-11-09 00:00:00
12329,2024-04-04 00:00:00
12330,2024-01-03 00:00:00
12331,2024-03-19 00:00:00
12332,2024-02-01 00:00:00
12333,2024-04-03 00:00:00
12334,2024-12-02 00:00:00
12335,2024-06-15 00:00:00
12336,2024-12-23 00:00:00
12337,2024-03-02 00:00:00
12338,2024-06-29 00:00:00
12339,2024-06-19 00:00:00
12340,2024-08-13 00:00:00
12341,2024-10-06 00:00:00
12342,2024-11-08 00:00:00
12343,2024-06-26 00:00:00
12344,2024-11-01 00:00:00
12345,2024-02-17 00:00:00
12346,2024-11-16 00:00:00
12347,2024-12-14 00:00:00
12348,2024-12-03 00:00:00
12349,2024-04-11 00:00:00
12350,2024-09-10 00:00:00
12351,2024-07-08 00:00:00
12352,2024-11-14 00:00:00
12353,2024-08-28 00:00:00
12354,2024-09-21 00:00:00
12355,2024-03-18 00:00:00
12356,2024-05-01 00:00:00
12357,2024-08-07 00:00:00
12358,2024-02-26 00:00:00
12359,2024-07-10 00:00:00
12360,2024-07-02 00:00:00
12361,2024-01-29 00:00:00
12362,2024-09-16 00:00:00
12363,2024-10-05 00:00:00
12364,2024-12-31 00:00:00
12365,2024-12-24 00:00:00
12366,2024-10-27 00:00:00
12367,2024-04-27 00:00:00
12368,2024-05-21 00:00:00
12369,2024-06-11 00:00:00
12370,2024-08-27 00:00:00
12371,2024-10-13 00:00:00
12372,2024-06-11 00:00:00
12373,2024-12-15 00:00:00
12374,2024-01-13 00:00:00
12375,2024-08-14 00:00:00
12376,2024-12-10 00:00:00
12377,2024-06-20 00:00:00
12378,2024-11-01 00:00:00
12379,2024-02-26 00:00:00
12380,2024-04-03 00:00:00
12381,2024-07-06 00:00:00
12382,2025-01-02 00:00:00
12383,2024-09-21 00:00:00
12384,2024-02-02 00:00:00
12385,2024-12-30 00:00:00
12386,2024-04-05 00:00:00
12387,2024-02-05 00:00:00
12388,2024-05-17 00:00:00
12389,2024-12-30 00:00:00
12390,2024-05-05 00:00:00
12391,2024-05-12 00:00:00
12392,2025-01-01 00:00:00
12393,2024-10-12 00:00:00
12394,2024-05-01 00:00:00
12395,2024-08-04 00:00:00
12396,2024-04-23 00:00:00
12397,2024-02-03 00:00:00
12398,2024-04-23 00:00:00
12399,2024-07-29 00:00:00
12400,2024-10-28 00:00:00
12401,2024-06-01 00:00:00
12402,2024-11-18 00:00:00
12403,2024-12-30 00:00:00
12404,2024-02-28 00:00:00
12405,2024-11-23 00:00:00
12406,2024-12-12 00:00:00
12407,2024-10-25 00:00:00
12408,2024-08-30 00:00:00
12409,2024-12-13 00:00:00
12410,2024-03-26 00:00:00
12411,2024-07-30 00:00:00
12412,2024-12-17 00:00:00
12413,2024-11-11 00:00:00
12414,2024-06-13 00:00:00
12415,2024-11-11 00:00:00
12416,2024-05-31 00:00:00
12417,2024-09-30 00:00:00
12418,2024-03-29 00:00:00
12419,2024-05-02 00:00:00
12420,2024-02-06 00:00:00
12421,2024-11-19 00:00:00
12422,2024-11-09 00:00:00
12423,2024-12-03 00:00:00
12424,2024-09-08 00:00:00
12425,2024-11-16 00:00:00
12426,2024-01-16 00:00:00
12427,2024-04-27 00:00:00
12428,2024-07-22 00:00:00
12429,2024-04-08 00:00:00
12430,2024-07-21 00:00:00
12431,2024-05-06 00:00:00
12432,2024-06-24 00:00:00
12433,2024-01-07 00:00:00
12434,2024-12-15 00:00:00
12435,2024-09-13 00:00:00
12436,2024-05-25 00:00:00
12437,2024-01-15 00:00:00
12438,2024-02-27 00:00:00
12439,2024-06-23 00:00:00
12440,2024-06-30 00:00:00
12441,2024-10-23 00:00:00
12442,2024-01-10 00:00:00
12443,2024-05-02 00:00:00
12444,2024-02-03 00:00:00
12445,2024-03-31 00:00:00
12446,2024-07-07 00:00:00
12447,2024-08-27 00:00:00
12448,2024-11-09 00:00:00
12449,2024-04-21 00:00:00
12450,2024-07-04 00:00:00
12451,2024-08-13 00:00:00
12452,2024-03-03 00:00:00
12453,2024-03-30 00:00:00
12454,2024-07-11 00:00:00
12455,2024-11-28 00:00:00
12456,2024-07-26 00:00:00
12457,2024-11-05 00:00:00
12458,2024-11-01 00:00:00
12459,2024-02-14 00:00:00
12460,2024-04-22 00:00:00
12461,2024-08-21 00:00:00
12462,2024-07-03 00:00:00
12463,2024-10-08 00:00:00
12464,2024-08-07 00:00:00
12465,2024-12-16 00:00:00
12466,2024-06-19 00:00:00
12467,2024-02-01 00:00:00
12468,2024-05-28 00:00:00
12469,2024-10-29 00:00:00
12470,2024-06-22 00:00:00
12471,2024-06-13 00:00:00
12472,2024-11-11 00:00:00
12473,2024-10-08 00:00:00
12474,2024-08-01 00:00:00
12475,2024-04-24 00:00:00
12476,2024-01-23 00:00:00
12477,2024-03-15 00:00:00
12478,2024-11-23 00:00:00
12479,2024-04-07 00:00:00
12480,2024-04-28 00:00:00
12481,2024-05-19 00:00:00
12482,2024-07-15 00:00:00
12483,2024-06-03 00:00:00
12484,2024-11-20 00:00:00
12485,2024-03-15 00:00:00
12486,2024-07-11 00:00:00
12487,2024-10-09 00:00:00
12488,2024-06-21 00:00:00
12489,2024-08-15 00:00:00
12490,2024-12-03 00:00:00
12491,2024-03-19 00:00:00
12492,2024-12-02 00:00:00
12493,2024-01-06 00:00:00
12494,2024-10-09 00:00:00
12495,2024-10-25 00:00:00
12496,2024-02-17 00:00:00
12497,2024-04-22 00:00:00
12498,2024-01-30 00:00:00
12499,2024-12-15 00:00:00
12500,2024-11-25 00:00:00
12501,2024-12-05 00:00:00
12502,2024-11-15 00:00:00
12503,2024-05-20 00:00:00
12504,2024-04-02 00:00:00
12505,2024-03-31 00:00:00
12506,2024-02-19 00:00:00
12507,2024-06-15 00:00:00
12508,2024-10-13 00:00:00
12509,2024-01-23 00:00:00
12510,2024-06-23 00:00:00
12511,2024-08-27 00:00:00
12512,2024-08-20 00:00:00
12513,2024-12-21 00:00:00
12514,2024-11-01 00:00:00
12515,2024-02-24 00:00:00
12516,2024-07-18 00:00:00
12517,2024-10-07 00:00:00
12518,2024-12-22 00:00:00
12519,2024-03-17 00:00:00
12520,2024-07-16 00:00:00
12521,2024-11-05 00:00:00
12522,2024-09-14 00:00:00
12523,2024-03-31 00:00:00
12524,2024-12-05 00:00:00
12525,2024-07-08 00:00:00
12526,2024-06-22 00:00:00
12527,2024-11-09 00:00:00
12528,2024-11-28 00:00:00
12529,2024-09-05 00:00:00
12530,2024-11-01 00:00:00
12531,2024-12-29 00:00:00
12532,2024-10-16 00:00:00
12533,2024-03-09 00:00:00
12534,2024-11-12 00:00:00
12535,2024-04-15 00:00:00
12536,2024-05-28 00:00:00
12537,2024-12-15 00:00:00
12538,2024-09-13 00:00:00
12539,2024-05-07 00:00:00
12540,2024-11-17 00:00:00
12541,2024-04-13 00:00:00
12542,2024-09-19 00:00:00
12543,2024-05-29 00:00:00
12544,2024-06-14 00:00:00
12545,2024-08-05 00:00:00
12546,2024-03-05 00:00:00
12547,2024-12-14 00:00:00
12548,2024-01-14 00:00:00
12549,2024-04-01 00:00:00
12550,2024-01-29 00:00:00
12551,2024-11-18 00:00:00
12552,2024-12-14 00:00:00
12553,2024-04-30 00:00:00
12554,2024-10-22 00:00:00
12555,2024-09-13 00:00:00
12556,2024-09-30 00:00:00
12557,2024-03-26 00:00:00
12558,2024-03-24 00:00:00
12559,2024-10-12 00:00:00
12560,2024-02-16 00:00:00
12561,2024-11-27 00:00:00
12562,2024-09-26 00:00:00
12563,2024-01-12 00:00:00
12564,2024-08-12 00:00:00
12565,2024-12-14 00:00:00
12566,2024-03-02 00:00:00
12567,2024-01-26 00:00:00
12568,2024-05-21 00:00:00
12569,2024-01-18 00:00:00
12570,2024-09-28 00:00:00
12571,2024-07-03 00:00:00
12572,2024-11-07 00:00:00
12573,2024-09-02 00:00:00
12574,2024-09-12 00:00:00
12575,2024-08-19 00:00:00
12576,2024-10-30 00:00:00
12577,2024-02-23 00:00:00
12578,2024-08-06 00:00:00
12579,2024-09-26 00:00:00
12580,2024-03-24 00:00:00
12581,2024-06-03 00:00:00
12582,2024-01-20 00:00:00
12583,2024-10-16 00:00:00
12584,2024-11-03 00:00:00
12585,2024-06-27 00:00:00
12586,2024-09-13 00:00:00
12587,2024-03-06 00:00:00
12588,2024-05-18 00:00:00
12589,2024-04-21 00:00:00
12590,2024-02-26 00:00:00
12591,2024-04-05 00:00:00
12592,2024-08-17 00:00:00
12593,2024-07-02 00:00:00
12594,2024-08-12 00:00:00
12595,2024-08-26 00:00:00
12596,2024-02-22 00:00:00
12597,2024-11-27 00:00:00
12598,2024-08-05 00:00:00
12599,2024-07-12 00:00:00
12600,2024-09-21 00:00:00
12601,2024-10-03 00:00:00
12602,2024-04-09 00:00:00
12603,2024-05-30 00:00:00
12604,2024-08-01 00:00:00
12605,2024-06-24 00:00:00
12606,2024-06-01 00:00:00
12607,2024-11-06 00:00:00
12608,2024-05-25 00:00:00
12609,2024-04-11 00:00:00
12610,2024-11-23 00:00:00
12611,2024-12-16 00:00:00
12612,2024-03-04 00:00:00
12613,2024-06-03 00:00:00
12614,2024-04-02 00:00:00
12615,2024-10-22 00:00:00
12616,2024-03-15 00:00:00
12617,2024-11-16 00:00:00
12618,2024-02-02 00:00:00
12619,2024-09-04 00:00:00
12620,2024-12-05 00:00:00
12621,2024-08-20 00:00:00
12622,2024-07-04 00:00:00
12623,2024-02-20 00:00:00
12624,2024-09-22 00:00:00
12625,2024-08-01 00:00:00
12626,2024-01-29 00:00:00
12627,2024-03-19 00:00:00
12628,2024-03-05 00:00:00
12629,2024-07-21 00:00:00
12630,2024-02-22 00:00:00
12631,2024-07-18 00:00:00
12632,2024-09-04 00:00:00
12633,2024-11-27 00:00:00
12634,2024-11-29 00:00:00
12635,2024-07-08 00:00:00
12636,2024-02-01 00:00:00
12637,2024-10-08 00:00:00
12638,2024-09-05 00:00:00
12639,2024-03-17 00:00:00
12640,2024-04-20 00:00:00
12641,2024-03-26 00:00:00
12642,2024-01-19 00:00:00
12643,2024-12-15 00:00:00
12644,2024-12-17 00:00:00
12645,2024-06-22 00:00:00
12646,2024-09-12 00:00:00
12647,2024-11-11 00:00:00
12648,2024-11-06 00:00:00
12649,2024-05-01 00:00:00
12650,2024-04-21 00:00:00
12651,2024-08-07 00:00:00
12652,2024-03-30 00:00:00
12653,2024-02-09 00:00:00
12654,2024-11-01 00:00:00
12655,2024-03-30 00:00:00
12656,2024-12-24 00:00:00
12657,2024-05-17 00:00:00
12658,2024-10-05 00:00:00
12659,2024-09-09 00:00:00
12660,2024-01-28 00:00:00
12661,2024-09-20 00:00:00
12662,2024-02-28 00:00:00
12663,2024-07-19 00:00:00
12664,2024-04-08 00:00:00
12665,2024-05-27 00:00:00
12666,2024-07-03 00:00:00
12667,2024-04-22 00:00:00
12668,2024-12-31 00:00:00
12669,2024-10-03 00:00:00
12670,2024-07-01 00:00:00
12671,2024-05-17 00:00:00
12672,2024-07-17 00:00:00
12673,2024-05-16 00:00:00
12674,2024-03-25 00:00:00
12675,2024-06-09 00:00:00
12676,2024-09-07 00:00:00
12677,2024-10-31 00:00:00
12678,2024-02-06 00:00:00
12679,2024-09-08 00:00:00
12680,2024-02-01 00:00:00
12681,2024-10-01 00:00:00
12682,2024-09-28 00:00:00
12683,2024-07-14 00:00:00
12684,2024-12-16 00:00:00
12685,2024-02-13 00:00:00
12686,2024-08-28 00:00:00
12687,2024-03-02 00:00:00
12688,2024-11-18 00:00:00
12689,2024-04-12 00:00:00
12690,2024-07-04 00:00:00
12691,2024-04-07 00:00:00
12692,2024-07-13 00:00:00
12693,2024-02-08 00:00:00
12694,2024-02-28 00:00:00
12695,2024-02-12 00:00:00
12696,2024-09-11 00:00:00
12697,2024-10-24 00:00:00
12698,2024-12-31 00:00:00
12699,2024-01-23 00:00:00
12700,2024-04-09 00:00:00
12701,2024-01-19 00:00:00
12702,2024-08-02 00:00:00
12703,2024-09-07 00:00:00
12704,2024-11-26 00:00:00
12705,2024-08-22 00:00:00
12706,2024-06-10 00:00:00
12707,2024-01-15 00:00:00
12708,2024-09-04 00:00:00
12709,2024-02-04 00:00:00
12710,2024-07-11 00:00:00
12711,2024-07-21 00:00:00
12712,2024-07-14 00:00:00
12713,2024-05-09 00:00:00
12714,2024-02-05 00:00:00
12715,2024-03-17 00:00:00
12716,2024-12-30 00:00:00
12717,2024-06-18 00:00:00
12718,2024-02-16 00:00:00
12719,2024-10-22 00:00:00
12720,2024-01-06 00:00:00
12721,2024-02-06 00:00:00
12722,2024-02-16 00:00:00
12723,2024-04-05 00:00:00
12724,2024-07-10 00:00:00
12725,2024-03-13 00:00:00
12726,2024-03-05 00:00:00
12727,2024-02-07 00:00:00
12728,2024-05-16 00:00:00
12729,2024-06-19 00:00:00
12730,2024-03-25 00:00:00
12731,2024-06-17 00:00:00
12732,2024-06-25 00:00:00
12733,2024-01-08 00:00:00
12734,2024-12-06 00:00:00
12735,2024-05-09 00:00:00
12736,2024-12-10 00:00:00
12737,2024-09-21 00:00:00
12738,2024-03-25 00:00:00
12739,2024-02-22 00:00:00
12740,2024-01-14 00:00:00
12741,2024-08-23 00:00:00
12742,2024-06-12 00:00:00
12743,2024-10-12 00:00:00
12744,2024-01-29 00:00:00
12745,2024-01-19 00:00:00
12746,2024-07-23 00:00:00
12747,2024-10-23 00:00:00
12748,2025-01-05 00:00:00
12749,2024-11-10 00:00:00
12750,2024-05-16 00:00:00
12751,2024-06-07 00:00:00
12752,2024-11-24 00:00:00
12753,2024-08-02 00:00:00
12754,2024-05-11 00:00:00
12755,2024-06-30 00:00:00
12756,2024-09-17 00:00:00
12757,2024-09-28 00:00:00
12758,2024-04-04 00:00:00
12759,2024-06-15 00:00:00
12760,2024-03-10 00:00:00
12761,2024-08-12 00:00:00
12762,2024-12-01 00:00:00
12763,2024-01-20 00:00:00
12764,2024-05-06 00:00:00
12765,2024-07-06 00:00:00
12766,2024-04-27 00:00:00
12767,2024-05-07 00:00:00
12768,2024-09-25 00:00:00
